scenario_name,retirement_age,pension_before_tax_eur,retirement_spending_before_tax_eur,kids_target_fund_eur,house_project_cost_eur,inflation_pct,expected_return_pct,required_monthly_retirement_saving_eur,required_monthly_education_saving_eur,required_monthly_house_saving_eur,total_required_monthly_saving_eur
ret65_p70k_sp80k_kids10k_house0k_infl2_0_r6_0,65,70000.0,80000.0,10000.0,0.0,2.0,6.0,417.4926778933786,337.2865901157168,0.0,754.7792680090954
ret67_p85k_sp100k_kids10k_house0k_infl2_5_r8_0,67,85000.0,100000.0,10000.0,0.0,2.5,8.0,431.14386365219787,325.642402483142,0.0,756.7862661353398
ret65_p70k_sp80k_kids10k_house50k_infl2_0_r6_0,65,70000.0,80000.0,10000.0,50000.0,2.0,6.0,417.4926778933786,337.2865901157168,21.51112579657632,776.2903938056718
ret64_p85k_sp100k_kids10k_house0k_infl2_0_r8_0,64,85000.0,100000.0,10000.0,0.0,2.0,8.0,469.6415604610746,314.97073864002994,0.0,784.6122991011046
ret64_p70k_sp80k_kids10k_house0k_infl2_0_r6_0,64,70000.0,80000.0,10000.0,0.0,2.0,6.0,453.01719547570525,337.2865901157168,0.0,790.3037855914221
ret66_p60k_sp80k_kids10k_house0k_infl1_5_r8_0,66,60000.0,80000.0,10000.0,0.0,1.5,8.0,489.37943502813425,304.63512792343136,0.0,794.0145629515656
ret66_p60k_sp80k_kids10k_house50k_infl1_5_r8_0,66,60000.0,80000.0,10000.0,50000.0,1.5,8.0,489.37943502813425,304.63512792343136,0.0,794.0145629515656
ret67_p85k_sp100k_kids10k_house50k_infl2_5_r8_0,67,85000.0,100000.0,10000.0,50000.0,2.5,8.0,431.14386365219787,325.642402483142,43.457117634302726,800.2433837696426
ret67_p70k_sp80k_kids10k_house0k_infl2_5_r6_0,67,70000.0,80000.0,10000.0,0.0,2.5,6.0,453.01967171824106,348.8086459523704,0.0,801.8283176706115
ret66_p85k_sp100k_kids10k_house0k_infl2_5_r8_0,66,85000.0,100000.0,10000.0,0.0,2.5,8.0,478.21562138988304,325.642402483142,0.0,803.858023873025
ret64_p85k_sp100k_kids10k_house50k_infl2_0_r8_0,64,85000.0,100000.0,10000.0,50000.0,2.0,8.0,469.6415604610746,314.97073864002994,21.51112579657632,806.1234248976808
ret64_p70k_sp80k_kids10k_house50k_infl2_0_r6_0,64,70000.0,80000.0,10000.0,50000.0,2.0,6.0,453.01719547570525,337.2865901157168,21.51112579657632,811.8149113879984
ret66_p70k_sp80k_kids10k_house0k_infl2_5_r6_0,66,70000.0,80000.0,10000.0,0.0,2.5,6.0,485.2697426685914,348.8086459523704,0.0,834.0783886209618
ret67_p70k_sp80k_kids10k_house50k_infl2_5_r6_0,67,70000.0,80000.0,10000.0,50000.0,2.5,6.0,453.01967171824106,348.8086459523704,43.457117634302726,845.2854353049142
ret66_p85k_sp100k_kids10k_house50k_infl2_5_r8_0,66,85000.0,100000.0,10000.0,50000.0,2.5,8.0,478.21562138988304,325.642402483142,43.457117634302726,847.3151415073278
ret65_p60k_sp80k_kids10k_house0k_infl1_5_r8_0,65,60000.0,80000.0,10000.0,0.0,1.5,8.0,549.7883568891452,304.63512792343136,0.0,854.4234848125766
ret65_p60k_sp80k_kids10k_house50k_infl1_5_r8_0,65,60000.0,80000.0,10000.0,50000.0,1.5,8.0,549.7883568891452,304.63512792343136,0.0,854.4234848125766
ret65_p85k_sp100k_kids10k_house0k_infl2_5_r8_0,65,85000.0,100000.0,10000.0,0.0,2.5,8.0,528.9493515341076,325.642402483142,0.0,854.5917540172495
ret65_p70k_sp80k_kids10k_house0k_infl2_5_r6_0,65,70000.0,80000.0,10000.0,0.0,2.5,6.0,519.7561276256157,348.8086459523704,0.0,868.5647735779861
ret67_p60k_sp80k_kids10k_house0k_infl2_0_r8_0,67,60000.0,80000.0,10000.0,0.0,2.0,8.0,555.4516554370665,314.97073864002994,0.0,870.4223940770964
ret67_p85k_sp100k_kids10k_house0k_infl1_5_r6_0,67,85000.0,100000.0,10000.0,0.0,1.5,6.0,549.8052025636413,326.13105456410335,0.0,875.9362571277446
ret67_p85k_sp100k_kids10k_house50k_infl1_5_r6_0,67,85000.0,100000.0,10000.0,50000.0,1.5,6.0,549.8052025636413,326.13105456410335,0.0,875.9362571277446
ret66_p70k_sp80k_kids10k_house50k_infl2_5_r6_0,66,70000.0,80000.0,10000.0,50000.0,2.5,6.0,485.2697426685914,348.8086459523704,43.457117634302726,877.5355062552645
ret67_p60k_sp80k_kids10k_house50k_infl2_0_r8_0,67,60000.0,80000.0,10000.0,50000.0,2.0,8.0,555.4516554370665,314.97073864002994,21.51112579657632,891.9335198736727
ret65_p85k_sp100k_kids10k_house50k_infl2_5_r8_0,65,85000.0,100000.0,10000.0,50000.0,2.5,8.0,528.9493515341076,325.642402483142,43.457117634302726,898.0488716515523
ret67_p70k_sp80k_kids10k_house0k_infl1_5_r4_0,67,70000.0,80000.0,10000.0,0.0,1.5,4.0,552.245543829586,349.2725571607708,0.0,901.5181009903569
ret67_p70k_sp80k_kids10k_house50k_infl1_5_r4_0,67,70000.0,80000.0,10000.0,50000.0,1.5,4.0,552.245543829586,349.2725571607708,0.0,901.5181009903569
ret64_p70k_sp80k_kids10k_house0k_infl2_5_r6_0,64,70000.0,80000.0,10000.0,0.0,2.5,6.0,556.7275711433401,348.8086459523704,0.0,905.5362170957105
ret64_p85k_sp100k_kids10k_house0k_infl2_5_r8_0,64,85000.0,100000.0,10000.0,0.0,2.5,8.0,583.7470414983842,325.642402483142,0.0,909.3894439815261
ret65_p70k_sp80k_kids10k_house50k_infl2_5_r6_0,65,70000.0,80000.0,10000.0,50000.0,2.5,6.0,519.7561276256157,348.8086459523704,43.457117634302726,912.0218912122889
ret64_p60k_sp80k_kids10k_house0k_infl1_5_r8_0,64,60000.0,80000.0,10000.0,0.0,1.5,8.0,615.5935365914264,304.63512792343136,0.0,920.2286645148578
ret64_p60k_sp80k_kids10k_house50k_infl1_5_r8_0,64,60000.0,80000.0,10000.0,50000.0,1.5,8.0,615.5935365914264,304.63512792343136,0.0,920.2286645148578
ret66_p85k_sp100k_kids10k_house0k_infl1_5_r6_0,66,85000.0,100000.0,10000.0,0.0,1.5,6.0,595.4996931828814,326.13105456410335,0.0,921.6307477469848
ret66_p85k_sp100k_kids10k_house50k_infl1_5_r6_0,66,85000.0,100000.0,10000.0,50000.0,1.5,6.0,595.4996931828814,326.13105456410335,0.0,921.6307477469848
ret66_p60k_sp80k_kids10k_house0k_infl2_0_r8_0,66,60000.0,80000.0,10000.0,0.0,2.0,8.0,615.2418439601792,314.97073864002994,0.0,930.2125826002091
ret66_p70k_sp80k_kids10k_house0k_infl1_5_r4_0,66,70000.0,80000.0,10000.0,0.0,1.5,4.0,582.7852526900941,349.2725571607708,0.0,932.0578098508649
ret66_p70k_sp80k_kids10k_house50k_infl1_5_r4_0,66,70000.0,80000.0,10000.0,50000.0,1.5,4.0,582.7852526900941,349.2725571607708,0.0,932.0578098508649
ret64_p70k_sp80k_kids10k_house50k_infl2_5_r6_0,64,70000.0,80000.0,10000.0,50000.0,2.5,6.0,556.7275711433401,348.8086459523704,43.457117634302726,948.9933347300133
ret66_p60k_sp80k_kids10k_house50k_infl2_0_r8_0,66,60000.0,80000.0,10000.0,50000.0,2.0,8.0,615.2418439601792,314.97073864002994,21.51112579657632,951.7237083967854
ret64_p85k_sp100k_kids10k_house50k_infl2_5_r8_0,64,85000.0,100000.0,10000.0,50000.0,2.5,8.0,583.7470414983842,325.642402483142,43.457117634302726,952.8465616158289
ret65_p70k_sp80k_kids10k_house0k_infl1_5_r4_0,65,70000.0,80000.0,10000.0,0.0,1.5,4.0,615.5065431177205,349.2725571607708,0.0,964.7791002784913
ret65_p70k_sp80k_kids10k_house50k_infl1_5_r4_0,65,70000.0,80000.0,10000.0,50000.0,1.5,4.0,615.5065431177205,349.2725571607708,0.0,964.7791002784913
ret65_p85k_sp100k_kids10k_house0k_infl1_5_r6_0,65,85000.0,100000.0,10000.0,0.0,1.5,6.0,644.7237186556304,326.13105456410335,0.0,970.8547732197337
ret65_p85k_sp100k_kids10k_house50k_infl1_5_r6_0,65,85000.0,100000.0,10000.0,50000.0,1.5,6.0,644.7237186556304,326.13105456410335,0.0,970.8547732197337
ret65_p60k_sp80k_kids10k_house0k_infl2_0_r8_0,65,60000.0,80000.0,10000.0,0.0,2.0,8.0,679.9693940846975,314.97073864002994,0.0,994.9401327247274
ret64_p70k_sp80k_kids10k_house0k_infl1_5_r4_0,64,70000.0,80000.0,10000.0,0.0,1.5,4.0,650.658218236115,349.2725571607708,0.0,999.9307753968858
ret64_p70k_sp80k_kids10k_house50k_infl1_5_r4_0,64,70000.0,80000.0,10000.0,50000.0,1.5,4.0,650.658218236115,349.2725571607708,0.0,999.9307753968858
ret65_p60k_sp80k_kids10k_house50k_infl2_0_r8_0,65,60000.0,80000.0,10000.0,50000.0,2.0,8.0,679.9693940846975,314.97073864002994,21.51112579657632,1016.4512585213037
ret67_p85k_sp100k_kids10k_house0k_infl2_0_r6_0,67,85000.0,100000.0,10000.0,0.0,2.0,6.0,679.7259832621371,337.2865901157168,0.0,1017.012573377854
ret67_p60k_sp80k_kids10k_house0k_infl2_5_r8_0,67,60000.0,80000.0,10000.0,0.0,2.5,8.0,694.9852250431842,325.642402483142,0.0,1020.6276275263261
ret64_p85k_sp100k_kids10k_house0k_infl1_5_r6_0,64,85000.0,100000.0,10000.0,0.0,1.5,6.0,697.8752387776896,326.13105456410335,0.0,1024.0062933417928
ret64_p85k_sp100k_kids10k_house50k_infl1_5_r6_0,64,85000.0,100000.0,10000.0,50000.0,1.5,6.0,697.8752387776896,326.13105456410335,0.0,1024.0062933417928
ret67_p70k_sp80k_kids10k_house0k_infl2_0_r4_0,67,70000.0,80000.0,10000.0,0.0,2.0,4.0,673.7313031415669,361.3168561578839,0.0,1035.0481592994506
ret67_p85k_sp100k_kids10k_house50k_infl2_0_r6_0,67,85000.0,100000.0,10000.0,50000.0,2.0,6.0,679.7259832621371,337.2865901157168,21.51112579657632,1038.5236991744302
ret67_p70k_sp80k_kids10k_house50k_infl2_0_r4_0,67,70000.0,80000.0,10000.0,50000.0,2.0,4.0,673.7313031415669,361.3168561578839,21.51112579657632,1056.559285096027
ret67_p60k_sp80k_kids10k_house50k_infl2_5_r8_0,67,60000.0,80000.0,10000.0,50000.0,2.5,8.0,694.9852250431842,325.642402483142,43.457117634302726,1064.084745160629
ret64_p60k_sp80k_kids10k_house0k_infl2_0_r8_0,64,60000.0,80000.0,10000.0,0.0,2.0,8.0,750.1874219768655,314.97073864002994,0.0,1065.1581606168954
ret66_p85k_sp100k_kids10k_house0k_infl2_0_r6_0,66,85000.0,100000.0,10000.0,0.0,2.0,6.0,727.9718097123136,337.2865901157168,0.0,1065.2583998280304
ret66_p70k_sp80k_kids10k_house0k_infl2_0_r4_0,66,70000.0,80000.0,10000.0,0.0,2.0,4.0,704.9760732872481,361.3168561578839,0.0,1066.292929445132
ret66_p60k_sp80k_kids10k_house0k_infl2_5_r8_0,66,60000.0,80000.0,10000.0,0.0,2.5,8.0,758.9142335593864,325.642402483142,0.0,1084.5566360425285
ret64_p60k_sp80k_kids10k_house50k_infl2_0_r8_0,64,60000.0,80000.0,10000.0,50000.0,2.0,8.0,750.1874219768655,314.97073864002994,21.51112579657632,1086.6692864134718
ret66_p85k_sp100k_kids10k_house50k_infl2_0_r6_0,66,85000.0,100000.0,10000.0,50000.0,2.0,6.0,727.9718097123136,337.2865901157168,21.51112579657632,1086.7695256246068
ret66_p70k_sp80k_kids10k_house50k_infl2_0_r4_0,66,70000.0,80000.0,10000.0,50000.0,2.0,4.0,704.9760732872481,361.3168561578839,21.51112579657632,1087.8040552417083
ret65_p70k_sp80k_kids10k_house0k_infl2_0_r4_0,65,70000.0,80000.0,10000.0,0.0,2.0,4.0,738.3919170101562,361.3168561578839,0.0,1099.7087731680401
ret65_p85k_sp100k_kids10k_house0k_infl2_0_r6_0,65,85000.0,100000.0,10000.0,0.0,2.0,6.0,779.7639271575168,337.2865901157168,0.0,1117.0505172732337
ret65_p70k_sp80k_kids10k_house50k_infl2_0_r4_0,65,70000.0,80000.0,10000.0,50000.0,2.0,4.0,738.3919170101562,361.3168561578839,21.51112579657632,1121.2198989646165
ret66_p60k_sp80k_kids10k_house50k_infl2_5_r8_0,66,60000.0,80000.0,10000.0,50000.0,2.5,8.0,758.9142335593864,325.642402483142,43.457117634302726,1128.0137536768311
ret64_p70k_sp80k_kids10k_house0k_infl2_0_r4_0,64,70000.0,80000.0,10000.0,0.0,2.0,4.0,774.2273510575351,361.3168561578839,0.0,1135.544207215419
ret67_p70k_sp100k_kids10k_house0k_infl1_5_r8_0,67,70000.0,100000.0,10000.0,0.0,1.5,8.0,830.9091273153547,304.63512792343136,0.0,1135.544255238786
ret67_p70k_sp100k_kids10k_house50k_infl1_5_r8_0,67,70000.0,100000.0,10000.0,50000.0,1.5,8.0,830.9091273153547,304.63512792343136,0.0,1135.544255238786
ret65_p85k_sp100k_kids10k_house50k_infl2_0_r6_0,65,85000.0,100000.0,10000.0,50000.0,2.0,6.0,779.7639271575168,337.2865901157168,21.51112579657632,1138.56164306981
ret65_p60k_sp80k_kids10k_house0k_infl2_5_r8_0,65,60000.0,80000.0,10000.0,0.0,2.5,8.0,827.8449279833852,325.642402483142,0.0,1153.4873304665273
ret64_p70k_sp80k_kids10k_house50k_infl2_0_r4_0,64,70000.0,80000.0,10000.0,50000.0,2.0,4.0,774.2273510575351,361.3168561578839,21.51112579657632,1157.0553330119953
ret67_p60k_sp80k_kids10k_house0k_infl1_5_r6_0,67,60000.0,80000.0,10000.0,0.0,1.5,6.0,832.5604060105336,326.13105456410335,0.0,1158.691460574637
ret67_p60k_sp80k_kids10k_house50k_infl1_5_r6_0,67,60000.0,80000.0,10000.0,50000.0,1.5,6.0,832.5604060105336,326.13105456410335,0.0,1158.691460574637
ret64_p60k_sp60k_kids10k_house100k_infl1_5_r8_0,64,60000.0,60000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret64_p70k_sp60k_kids10k_house100k_infl1_5_r8_0,64,70000.0,60000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret64_p85k_sp60k_kids10k_house100k_infl1_5_r8_0,64,85000.0,60000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret64_p85k_sp80k_kids10k_house100k_infl1_5_r8_0,64,85000.0,80000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret65_p60k_sp60k_kids10k_house100k_infl1_5_r8_0,65,60000.0,60000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret65_p70k_sp60k_kids10k_house100k_infl1_5_r8_0,65,70000.0,60000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret65_p85k_sp60k_kids10k_house100k_infl1_5_r8_0,65,85000.0,60000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret65_p85k_sp80k_kids10k_house100k_infl1_5_r8_0,65,85000.0,80000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret66_p60k_sp60k_kids10k_house100k_infl1_5_r8_0,66,60000.0,60000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret66_p70k_sp60k_kids10k_house100k_infl1_5_r8_0,66,70000.0,60000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret66_p85k_sp60k_kids10k_house100k_infl1_5_r8_0,66,85000.0,60000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret66_p85k_sp80k_kids10k_house100k_infl1_5_r8_0,66,85000.0,80000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret67_p60k_sp60k_kids10k_house100k_infl1_5_r8_0,67,60000.0,60000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret67_p70k_sp60k_kids10k_house100k_infl1_5_r8_0,67,70000.0,60000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret67_p85k_sp60k_kids10k_house100k_infl1_5_r8_0,67,85000.0,60000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret67_p85k_sp80k_kids10k_house100k_infl1_5_r8_0,67,85000.0,80000.0,10000.0,100000.0,1.5,8.0,0.0,304.63512792343136,865.2551188310273,1169.8902467544588
ret64_p85k_sp100k_kids10k_house0k_infl2_0_r6_0,64,85000.0,100000.0,10000.0,0.0,2.0,6.0,835.4990415531403,337.2865901157168,0.0,1172.7856316688571
ret67_p85k_sp100k_kids10k_house0k_infl2_5_r6_0,67,85000.0,100000.0,10000.0,0.0,2.5,6.0,828.7597114658781,348.8086459523704,0.0,1177.5683574182485
ret67_p70k_sp80k_kids10k_house0k_infl2_5_r4_0,67,70000.0,80000.0,10000.0,0.0,2.5,4.0,813.0891143907468,373.7609392121834,0.0,1186.8500536029303
ret64_p60k_sp60k_kids10k_house100k_infl1_5_r6_0,64,60000.0,60000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret64_p70k_sp60k_kids10k_house100k_infl1_5_r6_0,64,70000.0,60000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret64_p85k_sp60k_kids10k_house100k_infl1_5_r6_0,64,85000.0,60000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret64_p85k_sp80k_kids10k_house100k_infl1_5_r6_0,64,85000.0,80000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret65_p60k_sp60k_kids10k_house100k_infl1_5_r6_0,65,60000.0,60000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret65_p70k_sp60k_kids10k_house100k_infl1_5_r6_0,65,70000.0,60000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret65_p85k_sp60k_kids10k_house100k_infl1_5_r6_0,65,85000.0,60000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret65_p85k_sp80k_kids10k_house100k_infl1_5_r6_0,65,85000.0,80000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret66_p60k_sp60k_kids10k_house100k_infl1_5_r6_0,66,60000.0,60000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret66_p70k_sp60k_kids10k_house100k_infl1_5_r6_0,66,70000.0,60000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret66_p85k_sp60k_kids10k_house100k_infl1_5_r6_0,66,85000.0,60000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret66_p85k_sp80k_kids10k_house100k_infl1_5_r6_0,66,85000.0,80000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret67_p60k_sp60k_kids10k_house100k_infl1_5_r6_0,67,60000.0,60000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret67_p70k_sp60k_kids10k_house100k_infl1_5_r6_0,67,70000.0,60000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret67_p85k_sp60k_kids10k_house100k_infl1_5_r6_0,67,85000.0,60000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret67_p85k_sp80k_kids10k_house100k_infl1_5_r6_0,67,85000.0,80000.0,10000.0,100000.0,1.5,6.0,0.0,326.13105456410335,865.2551188310273,1191.3861733951305
ret64_p85k_sp100k_kids10k_house50k_infl2_0_r6_0,64,85000.0,100000.0,10000.0,50000.0,2.0,6.0,835.4990415531403,337.2865901157168,21.51112579657632,1194.2967574654335
ret65_p60k_sp80k_kids10k_house50k_infl2_5_r8_0,65,60000.0,80000.0,10000.0,50000.0,2.5,8.0,827.8449279833852,325.642402483142,43.457117634302726,1196.94444810083
ret67_p70k_sp80k_kids10k_house100k_infl1_5_r8_0,67,70000.0,80000.0,10000.0,100000.0,1.5,8.0,36.7162287579456,304.63512792343136,865.2551188310273,1206.6064755124044
ret64_p60k_sp60k_kids10k_house100k_infl1_5_r4_0,64,60000.0,60000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret64_p70k_sp60k_kids10k_house100k_infl1_5_r4_0,64,70000.0,60000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret64_p85k_sp60k_kids10k_house100k_infl1_5_r4_0,64,85000.0,60000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret64_p85k_sp80k_kids10k_house100k_infl1_5_r4_0,64,85000.0,80000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret65_p60k_sp60k_kids10k_house100k_infl1_5_r4_0,65,60000.0,60000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret65_p70k_sp60k_kids10k_house100k_infl1_5_r4_0,65,70000.0,60000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret65_p85k_sp60k_kids10k_house100k_infl1_5_r4_0,65,85000.0,60000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret65_p85k_sp80k_kids10k_house100k_infl1_5_r4_0,65,85000.0,80000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret66_p60k_sp60k_kids10k_house100k_infl1_5_r4_0,66,60000.0,60000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret66_p70k_sp60k_kids10k_house100k_infl1_5_r4_0,66,70000.0,60000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret66_p85k_sp60k_kids10k_house100k_infl1_5_r4_0,66,85000.0,60000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret66_p85k_sp80k_kids10k_house100k_infl1_5_r4_0,66,85000.0,80000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret67_p60k_sp60k_kids10k_house100k_infl1_5_r4_0,67,60000.0,60000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret67_p70k_sp60k_kids10k_house100k_infl1_5_r4_0,67,70000.0,60000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret67_p85k_sp60k_kids10k_house100k_infl1_5_r4_0,67,85000.0,60000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret67_p85k_sp80k_kids10k_house100k_infl1_5_r4_0,67,85000.0,80000.0,10000.0,100000.0,1.5,4.0,0.0,349.2725571607708,865.2551188310273,1214.527675991798
ret66_p70k_sp80k_kids10k_house0k_infl2_5_r4_0,66,70000.0,80000.0,10000.0,0.0,2.5,4.0,844.4573316807661,373.7609392121834,0.0,1218.2182708929495
ret66_p70k_sp100k_kids10k_house0k_infl1_5_r8_0,66,70000.0,100000.0,10000.0,0.0,1.5,8.0,916.0092601015143,304.63512792343136,0.0,1220.6443880249458
ret66_p70k_sp100k_kids10k_house50k_infl1_5_r8_0,66,70000.0,100000.0,10000.0,50000.0,1.5,8.0,916.0092601015143,304.63512792343136,0.0,1220.6443880249458
ret66_p60k_sp80k_kids10k_house0k_infl1_5_r6_0,66,60000.0,80000.0,10000.0,0.0,1.5,6.0,894.8559843455927,326.13105456410335,0.0,1220.987038909696
ret66_p60k_sp80k_kids10k_house50k_infl1_5_r6_0,66,60000.0,80000.0,10000.0,50000.0,1.5,6.0,894.8559843455927,326.13105456410335,0.0,1220.987038909696
ret67_p85k_sp100k_kids10k_house50k_infl2_5_r6_0,67,85000.0,100000.0,10000.0,50000.0,2.5,6.0,828.7597114658781,348.8086459523704,43.457117634302726,1221.0254750525512
ret64_p60k_sp60k_kids10k_house100k_infl2_0_r8_0,64,60000.0,60000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
ret64_p70k_sp60k_kids10k_house100k_infl2_0_r8_0,64,70000.0,60000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
ret64_p85k_sp60k_kids10k_house100k_infl2_0_r8_0,64,85000.0,60000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
ret64_p85k_sp80k_kids10k_house100k_infl2_0_r8_0,64,85000.0,80000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
ret65_p60k_sp60k_kids10k_house100k_infl2_0_r8_0,65,60000.0,60000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
ret65_p70k_sp60k_kids10k_house100k_infl2_0_r8_0,65,70000.0,60000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
ret65_p85k_sp60k_kids10k_house100k_infl2_0_r8_0,65,85000.0,60000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
ret65_p85k_sp80k_kids10k_house100k_infl2_0_r8_0,65,85000.0,80000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
ret66_p60k_sp60k_kids10k_house100k_infl2_0_r8_0,66,60000.0,60000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
ret66_p70k_sp60k_kids10k_house100k_infl2_0_r8_0,66,70000.0,60000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
ret66_p85k_sp60k_kids10k_house100k_infl2_0_r8_0,66,85000.0,60000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
ret66_p85k_sp80k_kids10k_house100k_infl2_0_r8_0,66,85000.0,80000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
ret67_p60k_sp60k_kids10k_house100k_infl2_0_r8_0,67,60000.0,60000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
ret67_p70k_sp60k_kids10k_house100k_infl2_0_r8_0,67,70000.0,60000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
ret67_p85k_sp60k_kids10k_house100k_infl2_0_r8_0,67,85000.0,60000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
ret67_p85k_sp80k_kids10k_house100k_infl2_0_r8_0,67,85000.0,80000.0,10000.0,100000.0,2.0,8.0,0.0,314.97073864002994,908.2950058041863,1223.2657444442161
